order_id,customer_id,product_id,order_date,quantity,status
O506270,C100291,P2032,08/12/2023,2,completed
O506271,C100386,P2034,03/08/2023,5,completed
O506272,C101370,P2196,11/28/2023,5,completed
O506273,C100385,P2141,05/21/2023,2,completed
O506274,C100949,P2266,02/08/2023,2,completed
O506275,C100521,P2035,04/12/2023,1,completed
O506276,C100206,P2087,06/24/2023,4,returned
O506277,C100685,P2282,10/29/2023,3,completed
O506278,C101094,P2246,09/29/2023,5,completed
O506279,C101351,P2130,04/18/2023,2,completed
O506280,C100926,P2281,06/16/2023,5,completed
O506281,C100657,P2194,08/13/2023,3,completed
O506282,C100572,P2235,03/02/2023,3,completed
O506283,C100994,P2286,12/14/2023,3,returned
O506284,C101079,P2239,06/23/2023,2,completed
O506285,C100445,P2069,11/20/2023,2,completed
O506286,C101239,P2296,01/03/2023,4,completed
O506287,C101243,P2049,06/20/2023,5,completed
O506288,C100243,P2011,12/30/2023,2,completed
O506289,C101058,P2026,05/15/2023,1,completed
O506290,C100003,P2189,09/29/2023,5,completed
O506291,C100025,P2208,08/02/2023,1,completed
O506292,C101350,P2143,05/16/2023,2,completed
O506293,C100646,P2199,09/08/2023,4,completed
O506294,C100993,P2059,08/20/2023,2,completed
O506295,C101456,P2279,10/14/2023,2,completed
O506296,C100806,P2000,01/29/2023,3,completed
O506297,C101413,P2290,02/20/2023,2,completed
O506298,C101165,P2241,03/10/2023,4,completed
O506299,C100535,P2194,04/27/2023,2,completed
O506300,C100718,P2079,02/02/2023,5,completed
O506301,C100927,P2282,06/04/2023,5,completed
O506302,C100780,P2102,01/05/2023,5,completed
O506303,C101280,P2042,03/03/2023,5,completed
O506304,C101141,P2019,05/10/2023,3,completed
O506305,C101431,P2218,06/28/2023,2,returned
O506306,C101405,P2228,12/28/2023,3,completed
O506307,C100705,P2190,10/22/2023,5,completed
O506308,C100109,P2078,06/11/2023,5,returned
O506309,C101139,P2227,09/15/2023,5,completed
O506310,C100309,P2020,02/03/2023,3,completed
O506311,C101405,P2255,03/21/2023,2,completed
O506312,C100793,P2253,02/21/2023,4,completed
O506313,C100557,P2182,03/05/2023,1,cancelled
O506314,C101396,P2291,05/16/2023,4,cancelled
O506315,C100273,P2083,06/22/2023,4,completed
O506316,C101353,P2154,05/27/2023,2,completed
O506317,C100916,P2239,04/12/2023,3,completed
O506318,C101489,P2120,09/01/2023,5,completed
O506319,C101393,P2040,01/29/2023,3,completed
O506320,C100656,P2185,12/05/2023,4,completed
O506321,C101304,P2132,12/06/2023,1,completed
O506322,C100191,P2020,10/26/2023,3,completed
O506323,C100393,P2188,03/09/2023,3,cancelled
O506324,C100425,P2273,08/29/2023,4,completed
O506325,C101034,P2281,05/15/2023,5,completed
O506326,C100814,P2081,10/30/2023,5,completed
O506327,C100195,P2219,07/21/2023,3,completed
O506328,C100753,P2273,02/25/2023,3,completed
O506329,C101076,P2138,01/01/2023,2,completed
O506330,C100436,P2185,06/17/2023,4,completed
O506331,C101356,P2148,06/08/2023,5,completed
O506332,C101491,P2071,03/31/2023,5,returned
O506333,C100507,P2154,02/26/2023,5,completed
O506334,C101091,P2085,03/23/2023,5,completed
O506335,C100338,P2290,04/23/2023,2,completed
O506336,C101154,P2297,02/06/2023,4,cancelled
O506337,C101169,P2155,08/13/2023,4,completed
O506338,C100424,P2069,08/26/2023,4,completed
O506339,C100353,P2190,10/14/2023,3,returned
O506340,C100104,P2040,01/16/2023,3,completed
O506341,C100084,P2085,03/09/2023,5,completed
O506342,C101472,P2030,08/01/2023,1,completed
O506343,C101243,P2193,11/30/2023,5,completed
O506344,C100382,P2245,04/12/2023,3,completed
O506345,C101017,P2196,03/13/2023,3,completed
O506346,C100108,P2072,04/19/2023,1,cancelled
O506347,C101403,P2256,10/03/2023,4,completed
O506348,C100821,P2100,03/23/2023,5,cancelled
O506349,C101044,P2178,09/20/2023,1,completed
O506350,C100940,P2294,04/15/2023,2,returned
O506351,C100693,P2069,06/22/2023,4,completed
O506352,C101351,P2288,06/10/2023,3,completed
O506353,C100226,P2210,08/31/2023,2,cancelled
O506354,C100376,P2165,05/31/2023,4,completed
O506355,C100907,P2159,05/27/2023,4,completed
O506356,C100111,P2171,02/02/2023,2,completed
O506357,C100837,P2148,03/26/2023,2,completed
O506358,C100834,P2010,03/11/2023,2,completed
O506359,C100153,P2104,07/22/2023,3,returned
O506360,C100457,P2094,05/18/2023,2,completed
O506361,C101275,P2016,12/13/2023,2,returned
O506362,C100824,P2064,03/04/2023,3,completed
O506363,C100015,P2075,05/25/2023,5,completed
O506364,C100489,P2096,10/08/2023,2,completed
O506365,C100446,P2272,03/13/2023,4,completed
O506366,C100537,P2181,01/16/2023,1,returned
O506367,C101452,P2107,08/14/2023,3,completed
O506368,C101394,P2244,04/08/2023,5,returned
O506369,C101338,P2040,03/13/2023,4,cancelled
O506370,C100082,P2230,08/19/2023,3,completed
O506371,C100044,P2066,05/15/2023,2,cancelled
O506372,C100630,P2267,05/10/2023,2,returned
O506373,C100401,P2073,03/20/2023,1,returned
O506374,C100117,P2099,05/22/2023,5,completed
O506375,C101482,P2149,12/13/2023,4,completed
O506376,C101114,P2293,07/29/2023,1,completed
O506377,C100692,P2236,03/21/2023,1,completed
O506378,C101183,P2124,04/08/2023,1,completed
O506379,C100139,P2272,08/20/2023,5,completed
O506380,C101153,P2086,08/16/2023,5,completed
O506381,C100150,P2256,10/14/2023,2,completed
O506382,C101104,P2122,12/01/2023,1,returned
O506383,C101155,P2174,04/20/2023,3,completed
O506384,C101404,P2263,11/04/2023,2,completed
O506385,C100568,P2050,10/23/2023,2,completed
O506386,C100088,P2186,12/11/2023,3,completed
O506387,C100253,P2238,03/17/2023,5,returned
O506388,C101191,P2115,09/09/2023,1,completed
O506389,C100644,P2045,12/24/2023,1,completed
O506390,C100918,P2225,08/24/2023,4,cancelled
O506391,C100176,P2187,03/10/2023,3,completed
O506392,C100085,P2099,03/01/2023,5,completed
O506393,C100222,P9999,12/18/2023,5,completed
O506394,C100841,P2030,07/31/2023,1,completed
O506395,C101185,P2282,11/01/2023,4,completed
O506396,C100584,P2071,11/13/2023,1,completed
O506397,C101440,P2116,03/23/2023,4,completed
O506398,C101049,P2259,06/29/2023,2,completed
O506399,C101402,P2134,02/01/2023,5,completed
O506400,C100478,P2195,02/24/2023,3,completed
O506401,C100815,P2238,06/05/2023,3,completed
O506402,C101346,P2216,10/07/2023,1,completed
O506403,C101328,P2197,08/14/2023,2,completed
O506404,C101462,P2054,08/16/2023,4,cancelled
O506405,C100964,P2174,12/20/2023,2,returned
O506406,C101112,P2244,03/13/2023,2,completed
O506407,C100515,P2144,01/25/2023,2,completed
O506408,C100040,P2201,03/27/2023,3,completed
O506409,C100333,P2253,05/17/2023,1,completed
O506410,C101072,P2246,05/14/2023,4,completed
O506411,C100277,P2070,10/08/2023,5,returned
O506412,C100919,P2119,03/21/2023,1,cancelled
O506413,C100506,P2205,08/25/2023,3,completed
O506414,C101477,P2197,02/21/2023,1,completed
O506415,C100032,P2061,03/01/2023,4,completed
O506416,C100569,P2020,02/25/2023,2,returned
O506417,C100368,P2146,09/26/2023,2,completed
O506418,C100896,P2185,10/15/2023,4,completed
O506419,C100555,P2083,01/30/2023,3,completed
O506420,C100800,P2167,08/20/2023,1,completed
O506421,C100104,P2287,12/04/2023,1,completed
O506422,C101213,P2238,12/27/2023,4,completed
O506423,C100233,P2226,08/12/2023,2,returned
O506424,C100339,P2128,09/27/2023,2,completed
O506425,C101102,P2124,02/14/2023,3,completed
O506426,C100849,P2191,01/29/2023,1,completed
O506427,C101048,P2288,03/20/2023,3,completed
O506428,C101193,P2177,08/07/2023,4,completed
O506429,C100516,P2271,09/26/2023,5,returned
O506430,C100574,P2271,06/15/2023,1,completed
O506431,C101116,P2205,10/21/2023,1,completed
O506432,C101286,P2051,11/23/2023,3,completed
O506433,C100590,P2027,09/28/2023,4,completed
O506434,C101265,P2295,07/19/2023,1,completed
O506435,C100208,P2294,11/18/2023,5,completed
O506436,C100985,P2000,01/11/2023,4,completed
O506437,C101496,P2202,07/15/2023,4,completed
O506438,C100976,P2268,03/25/2023,4,completed
O506439,C100430,P2206,03/20/2023,2,completed
O506440,C101230,P2153,07/14/2023,1,completed
O506441,C100749,P2069,05/29/2023,1,completed
O506442,C101245,P2195,01/15/2023,4,completed
O506443,C101483,P2045,05/10/2023,2,completed
O506444,C101315,P2033,01/18/2023,3,completed
O506445,C100340,P2265,01/21/2023,2,completed
O506446,C100668,P2068,02/27/2023,5,completed
O506447,C100877,P2138,01/11/2023,2,completed
O506448,C101277,P2292,04/25/2023,3,completed
O506449,C100769,P2273,05/30/2023,2,completed
O506450,C100628,P2156,05/25/2023,3,completed
O506451,C100751,P2195,09/15/2023,4,completed
O506452,C100466,P2035,08/03/2023,3,returned
O506453,C101215,P2019,01/06/2023,5,completed
O506454,C101214,P2089,05/11/2023,2,completed
O506455,C100297,P2291,01/02/2023,4,completed
O506456,C100815,P2061,01/24/2023,4,returned
O506457,C100574,P2296,06/15/2023,4,completed
O506458,C100740,P2142,03/25/2023,4,completed
O506459,C100320,P2222,10/12/2023,3,completed
O506460,C101048,P2227,10/09/2023,3,completed
O506461,C100088,P2291,11/23/2023,4,completed
O506462,C100358,P2116,12/25/2023,4,completed
O506463,C100876,P2046,07/26/2023,2,returned
O506464,C100335,P2064,03/15/2023,5,completed
O506465,C101178,P2218,12/26/2023,3,completed
O506466,C101436,P2150,09/07/2023,5,completed
O506467,C100670,P2125,01/02/2023,4,returned
O506468,C101216,P2261,09/26/2023,2,returned
O506469,C100880,P2072,10/15/2023,5,cancelled
O506470,C100099,P2026,06/25/2023,5,completed
O506471,C100936,P2214,04/08/2023,1,completed
O506472,C101213,P2067,03/31/2023,4,completed
O506473,C100753,P2174,08/26/2023,2,completed
O506474,C100425,P2051,08/23/2023,4,completed
O506475,C101115,P2244,10/30/2023,2,completed
O506476,C100425,P2032,06/02/2023,5,completed
O506477,C100913,P2213,04/20/2023,5,completed
O506478,C100645,P2197,01/19/2023,4,completed
O506479,C101465,P2054,05/15/2023,3,completed
O506480,C100718,P2136,03/01/2023,1,completed
O506481,C100802,P2155,11/11/2023,4,completed
O506482,C101471,P2270,11/25/2023,5,completed
O506483,C100698,P2260,07/21/2023,1,completed
O506484,C101308,P2096,09/18/2023,3,completed
O506485,C101134,P2177,08/27/2023,1,completed
O506486,C101121,P2202,03/07/2023,1,completed
O506487,C100560,P2208,08/14/2023,5,completed
O506488,C100311,P2086,09/17/2023,5,cancelled
O506489,C101246,P2232,04/11/2023,3,returned
O506490,C100139,P2212,10/31/2023,5,completed
O506491,C100239,P2239,08/29/2023,2,completed
O506492,C100439,P2226,09/18/2023,1,completed
O506493,C100926,P2247,12/10/2023,3,completed
O506494,C100006,P2253,11/09/2023,2,completed
O506495,C100495,P2293,03/29/2023,3,completed
O506496,C100439,P2044,10/30/2023,3,completed
O506497,C100447,P2025,12/21/2023,2,completed
O506498,C100421,P2123,05/21/2023,3,completed
O506499,C100393,P2182,11/14/2023,4,cancelled
O506500,C100584,P2252,09/21/2023,4,completed
O506501,C100398,P2269,06/08/2023,4,completed
O506502,C100095,P2123,09/17/2023,3,completed
O506503,C100541,P2167,12/22/2023,2,completed
O506504,C100720,P2035,12/19/2023,2,completed
O506505,C101021,P2061,12/05/2023,3,completed
O506506,C100003,P2090,10/15/2023,4,completed
O506507,C101209,P2165,06/30/2023,1,completed
O506508,C100220,P2216,11/08/2023,1,completed
O506509,C100005,P2175,01/19/2023,2,completed
O506510,C100255,P2247,11/09/2023,5,completed
O506511,C100226,P2098,01/24/2023,2,completed
O506512,C100802,P2126,05/04/2023,3,completed
O506513,C100648,P2273,03/09/2023,5,completed
O506514,C101083,P2095,06/09/2023,2,cancelled
O506515,C101437,P2166,10/23/2023,3,completed
O506516,C100105,P2284,08/05/2023,3,completed
O506517,C100477,P2033,08/17/2023,5,completed
O506518,C101418,P2180,01/30/2023,2,completed
O506519,C100617,P2025,03/30/2023,2,completed
O506520,C100537,P2114,05/14/2023,4,cancelled
O506521,C101180,P2089,04/30/2023,2,cancelled
O506522,C100458,P2070,12/11/2023,4,returned
O506523,C100613,P2194,01/13/2023,5,returned
O506524,C100454,P2223,06/10/2023,4,completed
O506525,C100131,P2121,07/18/2023,4,completed
O506526,C100344,P2274,03/26/2023,4,returned
O506527,C101457,P2113,12/09/2023,5,cancelled
O506528,C100868,P2065,08/26/2023,4,completed
O506529,C100865,P2188,09/09/2023,5,returned
O506530,C100437,P2190,08/05/2023,5,completed
O506531,C100536,P2049,08/02/2023,4,completed
O506532,C100688,P2178,07/06/2023,4,completed
O506533,C100564,P2113,09/10/2023,2,completed
O506534,C100075,P2027,01/27/2023,5,completed
O506535,C100078,P2183,08/03/2023,4,completed
O506536,C100081,P2178,11/23/2023,5,cancelled
O506537,C100357,P2070,07/18/2023,4,completed
O506538,C100111,P2100,10/22/2023,3,cancelled
O506539,C101162,P2274,02/20/2023,4,completed
O506540,C100183,P2241,03/07/2023,3,completed
O506541,C100545,P2117,11/22/2023,4,returned
O506542,C100232,P2114,12/08/2023,1,completed
O506543,C100098,P2065,02/06/2023,4,completed
O506544,C100396,P2285,03/16/2023,2,completed
O506545,C101444,P2202,08/30/2023,4,completed
O506546,C100075,P2007,02/11/2023,1,completed
O506547,C100524,P2026,01/05/2023,2,cancelled
O506548,C101403,P2137,03/03/2023,5,completed
O506549,C101267,P2239,03/05/2023,3,completed
O506550,C100375,P2163,09/04/2023,5,completed
O506551,C101460,P2214,12/04/2023,3,completed
O506552,C100673,P2260,05/07/2023,5,completed
O506553,C101222,P2155,09/05/2023,1,completed
O506554,C100514,P2163,06/18/2023,5,cancelled
O506555,C100886,P2250,03/15/2023,1,completed
O506556,C100206,P2143,09/06/2023,5,completed
O506557,C100101,P2284,04/10/2023,2,completed
O506558,C100231,P2195,09/12/2023,3,returned
O506559,C100091,P2105,09/18/2023,2,cancelled
O506560,C100026,P2169,09/15/2023,1,completed
O506561,C100294,P2280,09/13/2023,1,completed
O506562,C100362,P2045,01/16/2023,1,completed
O506563,C101494,P2240,12/15/2023,2,completed
O506564,C100761,P2280,12/03/2023,5,completed
O506565,C100554,P2116,11/12/2023,2,completed
O506566,C100187,P2018,04/26/2023,1,cancelled
O506567,C100562,P2258,05/13/2023,2,completed
O506568,C101055,P2071,07/09/2023,3,completed
O506569,C100656,P2187,07/09/2023,3,completed
O506570,C100416,P2151,09/15/2023,5,completed
O506571,C100183,P2194,01/31/2023,3,completed
O506572,C101173,P2068,04/16/2023,4,completed
O506573,C100535,P2116,05/08/2023,4,completed
O506574,C100191,P2195,11/05/2023,2,completed
O506575,C100635,P2009,08/16/2023,4,completed
O506576,C100615,P2188,04/15/2023,3,completed
O506577,C101032,P2155,06/03/2023,5,completed
O506578,C100661,P2213,04/21/2023,5,completed
O506579,C100789,P2272,11/20/2023,4,completed
O506580,C100783,P2238,11/05/2023,1,completed
O506581,C101180,P2038,04/30/2023,2,completed
O506582,C100052,P2070,03/31/2023,4,completed
O506583,C100309,P2292,03/09/2023,4,completed
O506584,C101204,P2050,08/14/2023,2,completed
O506585,C100428,P2154,05/28/2023,5,completed
O506586,C100654,P2074,08/04/2023,5,completed
O506587,C101345,P2030,08/26/2023,3,cancelled
O506588,C100296,P2166,01/03/2023,2,completed
O506589,C100216,P2252,09/12/2023,5,completed
O506590,C100771,P2188,11/12/2023,3,completed
O506591,C100199,P2250,06/06/2023,1,cancelled
O506592,C100409,P2083,10/26/2023,1,cancelled
O506593,C101171,P2124,11/29/2023,3,cancelled
O506594,C100299,P2257,01/01/2023,4,completed
O506595,C101037,P2255,03/26/2023,4,completed
O506596,C100717,P2112,04/14/2023,4,cancelled
O506597,C100349,P2047,07/25/2023,1,completed
O506598,C100328,P2247,02/09/2023,5,completed
O506599,C101047,P2083,12/12/2023,4,returned
O506600,C100389,P2085,12/13/2023,5,completed
O506601,C101325,P2204,08/01/2023,4,returned
O506602,C101398,P2255,04/02/2023,2,completed
O506603,C101085,P2269,01/06/2023,2,completed
O506604,C100877,P2093,06/14/2023,5,cancelled
O506605,C100260,P2250,01/28/2023,3,completed
O506606,C101040,P2174,04/24/2023,4,completed
O506607,C100580,P2033,11/19/2023,2,completed
O506608,C100741,P2198,09/20/2023,3,completed
O506609,C101156,P2018,12/23/2023,2,completed
O506610,C100928,P2033,12/06/2023,5,completed
O506611,C100842,P2083,06/04/2023,3,completed
O506612,C100917,P2243,09/06/2023,4,cancelled
O506613,C100974,P2233,03/28/2023,2,returned
O506614,C100885,P2122,09/22/2023,2,cancelled
O506615,C100535,P2132,02/08/2023,4,completed
O506616,C100168,P2206,01/21/2023,1,completed
O506617,C100377,P2165,06/08/2023,4,completed
O506618,C100375,P2070,11/22/2023,3,completed
O506619,C101474,P2166,02/21/2023,4,returned
O506620,C100603,P2154,09/23/2023,4,completed
O506621,C100118,P2185,12/22/2023,1,completed
O506622,C101136,P2284,01/18/2023,3,completed
O506623,C100703,P2035,10/25/2023,1,completed
O506624,C100166,P2061,05/26/2023,1,cancelled
O506625,C101013,P2114,06/13/2023,5,completed
O506626,C100866,P2024,06/22/2023,1,cancelled
O506627,C100907,P2086,01/08/2023,1,completed
O506628,C100748,P2249,04/05/2023,3,completed
O506629,C100720,P2214,07/18/2023,3,completed
O506630,C101111,P2233,04/11/2023,3,completed
O506631,C101453,P2276,09/16/2023,2,completed
O506632,C101445,P2169,09/09/2023,3,completed
O506633,C101099,P2147,07/24/2023,1,completed
O506634,C100360,P2066,04/09/2023,3,cancelled
O506635,C101353,P2267,05/12/2023,4,completed
O506636,C100023,P2042,02/10/2023,2,completed
O506637,C100296,P2196,01/22/2023,4,completed
O506638,C100845,P2068,07/19/2023,3,completed
O506639,C101084,P2224,10/10/2023,4,returned
O506640,C100423,P2153,12/08/2023,3,completed
O506641,C100551,P2011,09/26/2023,5,completed
O506642,C100050,P2268,02/12/2023,3,completed
O506643,C100988,P2287,07/03/2023,5,completed
O506644,C101490,P2005,08/05/2023,3,completed
O506645,C101135,P2114,02/03/2023,5,completed
O506646,C100379,P2239,08/01/2023,2,completed
O506647,C100749,P2293,02/20/2023,4,completed
O506648,C100150,P2028,11/22/2023,3,cancelled
O506649,C100808,P2254,05/03/2023,2,completed
O506650,C100822,P2274,12/12/2023,1,returned
O506651,C100164,P2122,12/23/2023,5,returned
O506652,C100256,P2214,10/31/2023,5,completed
O506653,C100786,P2112,09/02/2023,1,completed
O506654,C100006,P2268,02/14/2023,3,completed
O506655,C101229,P2008,04/30/2023,2,completed
O506656,C100483,P2129,05/04/2023,1,completed
O506657,C100836,P2175,12/10/2023,5,completed
O506658,C100422,P2123,04/16/2023,2,completed
O506659,C100403,P2186,04/09/2023,4,completed
O506660,C100249,P2072,06/04/2023,2,completed
O506661,C100184,P2111,02/02/2023,2,completed
O506662,C100725,P2197,05/08/2023,5,completed
O506663,C100698,P2214,07/21/2023,5,completed
O506664,C100236,P2225,02/17/2023,5,completed
O506665,C100045,P2190,08/04/2023,5,completed
O506666,C100961,P2020,06/17/2023,5,completed
O506667,C100391,P2281,07/08/2023,4,completed
O506668,C100426,P2251,03/01/2023,1,completed
O506669,C100093,P2015,10/13/2023,4,completed
O506670,C101356,P2039,09/19/2023,1,completed
O506671,C101191,P2013,01/26/2023,4,completed
O506672,C101034,P2086,12/16/2023,5,completed
O506673,C100803,P2026,12/11/2023,1,completed
O506674,C100790,P2015,08/17/2023,5,completed
O506675,C101407,P2233,08/12/2023,2,completed
O506676,C101010,P2184,07/15/2023,1,completed
O506677,C100305,P2107,11/02/2023,3,completed
O506678,C100803,P2184,04/15/2023,3,completed
O506679,C100368,P2173,10/04/2023,2,completed
O506680,C100089,P2160,08/02/2023,1,completed
O506681,C100600,P2171,02/16/2023,3,returned
O506682,C101234,P2204,01/13/2023,2,completed
O506683,C100768,P2138,03/14/2023,4,completed
O506684,C100616,P2199,11/25/2023,1,completed
O506685,C100760,P2172,07/03/2023,1,returned
O506686,C101017,P2201,01/07/2023,4,cancelled
O506687,C100170,P2176,12/29/2023,4,returned
O506688,C100897,P2283,06/24/2023,5,completed
O506689,C101413,P2295,03/30/2023,3,completed
O506690,C100441,P2232,11/30/2023,5,completed
O506691,C100951,P2280,09/21/2023,5,completed
O506692,C100640,P2170,01/04/2023,2,completed
O506693,C101217,P2097,10/05/2023,2,completed
O506694,C100224,P2178,11/13/2023,1,completed
O506695,C100338,P2275,05/19/2023,2,completed
O506696,C100389,P2068,03/06/2023,4,completed
O506697,C100291,P2078,02/28/2023,2,completed
O506698,C100491,P2224,12/01/2023,4,completed
O506699,C100618,P2208,03/21/2023,4,returned
O506700,C100441,P2051,05/05/2023,1,completed
O506701,C101338,P2190,11/09/2023,5,completed
O506702,C100317,P2212,01/30/2023,4,completed
O506703,C101482,P2158,07/31/2023,3,returned
O506704,C100920,P2067,04/30/2023,4,completed
O506705,C101468,P2076,11/18/2023,5,returned
O506706,C100013,P2191,06/15/2023,4,cancelled
O506707,C101421,P2058,06/20/2023,4,completed
O506708,C100814,P2182,11/06/2023,5,completed
O506709,C101000,P2181,11/02/2023,2,completed
O506710,C100777,P2140,03/17/2023,5,returned
O506711,C100429,P2084,05/07/2023,3,cancelled
O506712,C100445,P2212,06/20/2023,4,cancelled
O506713,C101150,P2017,02/15/2023,3,completed
O506714,C100633,P2057,01/07/2023,3,completed
O506715,C101096,P2292,12/05/2023,4,completed
O506716,C100374,P2268,08/12/2023,2,completed
O506717,C100348,P2103,07/27/2023,1,completed
O506718,C100325,P2199,03/28/2023,5,completed
O506719,C100574,P2279,10/04/2023,1,completed
O506720,C101485,P2264,02/20/2023,1,completed
O506721,C100799,P2027,11/10/2023,4,returned
O506722,C101036,P2060,05/13/2023,1,completed
O506723,C101364,P2103,06/16/2023,5,completed
O506724,C100562,P2240,10/14/2023,2,cancelled
O506725,C100678,P2184,05/01/2023,5,completed
O506726,C101277,P2167,03/25/2023,1,completed
O506727,C100079,P2007,07/28/2023,1,completed
O506728,C100571,P2186,12/02/2023,4,completed
O506729,C101110,P2084,09/22/2023,4,completed
O506730,C100256,P2058,06/08/2023,2,completed
O506731,C100706,P2048,05/05/2023,1,returned
O506732,C101150,P2095,06/10/2023,1,completed
O506733,C101041,P2244,03/14/2023,1,completed
O506734,C100778,P2017,12/28/2023,2,completed
O506735,C100142,P2230,10/17/2023,5,returned
O506736,C101402,P2154,01/01/2023,3,completed
O506737,C100224,P2182,02/28/2023,5,completed
O506738,C101168,P2288,11/11/2023,1,completed
O506739,C101279,P2142,06/17/2023,1,completed
O506740,C101136,P2258,07/08/2023,4,completed
O506741,C101309,P2037,09/15/2023,4,completed
O506742,C100654,P2153,10/23/2023,2,cancelled
O506743,C101032,P2061,11/04/2023,5,completed
O506744,C100516,P2247,08/05/2023,5,completed
O506745,C101498,P2280,10/28/2023,3,completed
O506746,C101483,P2015,10/25/2023,2,completed
O506747,C100123,P2065,05/21/2023,5,completed
O506748,C101031,P2173,09/10/2023,5,returned
O506749,C100357,P2283,04/23/2023,5,returned
O506750,C101277,P2117,04/26/2023,3,completed
O506751,C100954,P2076,10/09/2023,1,completed
O506752,C101092,P2048,05/22/2023,1,completed
O506753,C100290,P2120,05/25/2023,4,completed
O506754,C101417,P2046,03/15/2023,2,completed
O506755,C101050,P2119,01/14/2023,1,completed
O506756,C101437,P2129,12/26/2023,3,completed
O506757,C100795,P2250,05/16/2023,3,completed
O506758,C100318,P2155,09/05/2023,1,completed
O506759,C100815,P2289,06/07/2023,1,completed
O506760,C101303,P2180,11/24/2023,2,completed
O506761,C100333,P2162,04/08/2023,2,completed
O506762,C101029,P2220,07/08/2023,4,completed
O506763,C101236,P2065,07/20/2023,4,completed
O506764,C100971,P2011,09/26/2023,5,completed
O506765,C100433,P2042,05/18/2023,2,completed
O506766,C101047,P2038,05/19/2023,3,completed
O506767,C100805,P2117,04/25/2023,2,completed
O506768,C100364,P2096,02/27/2023,2,completed
O506769,C101148,P2136,02/27/2023,1,completed
O506770,C100580,P2180,11/25/2023,5,completed
O506771,C101448,P2237,10/15/2023,2,cancelled
O506772,C100896,P2087,06/15/2023,3,completed
O506773,C101494,P2185,03/25/2023,5,completed
O506774,C100379,P2135,09/14/2023,2,completed
O506775,C100428,P2237,10/25/2023,3,completed
O506776,C100036,P2110,07/21/2023,4,completed
O506777,C100748,P2223,07/21/2023,3,completed
O506778,C100453,P2054,02/24/2023,5,completed
O506779,C101310,P2111,06/10/2023,1,completed
O506780,C100131,P2159,12/02/2023,3,completed
O506781,C100087,P2098,03/11/2023,4,completed
O506782,C100461,P2040,01/27/2023,3,cancelled
O506783,C100312,P2142,04/23/2023,5,cancelled
O506784,C100463,P2278,01/29/2023,2,completed
O506785,C100160,P2210,05/29/2023,3,completed
O506786,C100867,P2097,03/29/2023,4,completed
O506787,C101457,P2245,01/09/2023,1,completed
O506788,C101372,P2295,12/31/2023,1,completed
O506789,C101282,P2253,12/31/2023,4,completed
O506790,C100667,P2137,09/06/2023,3,completed
O506791,C101070,P2105,07/03/2023,3,completed
O506792,C100415,P2214,05/28/2023,3,completed
O506793,C100479,P2161,12/05/2023,5,completed
O506794,C101413,P2006,05/17/2023,3,completed
O506795,C100513,P2204,04/09/2023,1,completed
O506796,C100943,P2083,02/26/2023,5,completed
O506797,C100240,P2235,07/17/2023,5,completed
O506798,C100487,P2022,06/24/2023,1,completed
O506799,C100269,P2102,10/30/2023,2,cancelled
O506800,C100016,P2024,08/01/2023,1,completed
O506801,C100613,P2160,11/25/2023,3,completed
O506802,C101287,P2061,02/15/2023,5,cancelled
O506803,C100943,P2198,11/27/2023,5,completed
O506804,C100229,P2104,04/08/2023,1,returned
O506805,C100728,P2242,10/09/2023,2,completed
O506806,C101032,P2282,08/11/2023,2,completed
O506807,C101122,P2069,09/09/2023,5,completed
O506808,C101177,P2022,12/31/2023,1,completed
O506809,C100490,P2062,09/04/2023,2,completed
O506810,C100957,P2239,11/17/2023,3,completed
O506811,C100092,P2078,03/08/2023,1,completed
O506812,C100155,P2169,09/13/2023,5,completed
O506813,C101236,P2057,10/15/2023,5,completed
O506814,C100286,P2055,11/14/2023,4,completed
O506815,C100299,P2160,04/07/2023,3,completed
O506816,C100759,P2259,05/31/2023,4,completed
O506817,C100165,P2024,02/06/2023,1,completed
O506818,C101020,P2102,11/01/2023,5,completed
O506819,C100025,P2121,06/02/2023,2,completed
O506820,C100120,P2092,01/11/2023,3,completed
O506821,C101444,P2169,03/04/2023,5,completed
O506822,C100047,P2128,09/25/2023,4,completed
O506823,C101302,P2210,04/10/2023,2,completed
O506824,C100426,P2224,08/05/2023,5,completed
O506825,C100000,P2095,05/09/2023,2,completed
O506826,C101465,P2099,06/19/2023,4,completed
O506827,C101025,P2108,04/19/2023,2,completed
O506828,C100025,P2251,12/17/2023,1,returned
O506829,C100201,P2273,12/28/2023,2,completed
O506830,C101477,P2024,06/10/2023,2,returned
O506831,C101477,P2161,12/22/2023,4,completed
O506832,C100726,P2218,11/15/2023,4,returned
O506833,C101367,P2165,03/20/2023,3,completed
O506834,C100904,P2173,07/08/2023,3,completed
O506835,C100614,P2111,10/23/2023,3,completed
O506836,C101376,P2128,03/29/2023,4,completed
O506837,C100718,P2171,07/23/2023,4,completed
O506838,C101194,P2284,10/25/2023,1,completed
O506839,C101475,P2065,12/23/2023,2,completed
O506840,C100058,P2272,10/16/2023,5,completed
O506841,C100839,P2233,11/20/2023,2,completed
O506842,C100251,P2142,07/31/2023,4,cancelled
O506843,C100446,P2047,02/13/2023,4,completed
O506844,C101174,P2260,04/11/2023,1,completed
O506845,C101146,P2089,04/21/2023,1,completed
O506846,C100062,P2282,06/26/2023,2,completed
O506847,C101156,P2034,03/23/2023,5,completed
